0.000	5.782	-4.956	NaN
4.000	7.808	-5.250	NaN
8.000	10.848	-6.078	NaN
12.000	13.888	-5.697	NaN
16.000	16.779	-5.811	NaN
20.000	19.461	-5.940	NaN
24.000	21.756	-5.613	NaN
28.000	22.709	-5.847	NaN
32.000	23.067	-6.048	NaN
36.000	22.471	-5.778	NaN
40.000	21.070	-5.841	NaN
44.000	18.865	-5.922	NaN
48.000	16.183	-6.144	NaN
52.000	13.053	-6.138	NaN
56.000	9.835	-5.517	NaN
60.000	6.825	-5.985	NaN
64.000	4.321	-6.198	NaN
68.000	2.235	-5.841	NaN
72.000	0.924	-8.142	NaN
76.000	0.417	-4.398	NaN
80.000	0.775	-10.428	NaN
84.000	1.907	-8.904	NaN
88.000	3.904	-6.606	NaN
92.000	6.318	-7.236	NaN
96.000	9.090	-6.087	NaN
100.000	12.100	-6.306	NaN
104.000	15.080	-5.691	NaN
108.000	18.001	-6.366	NaN
112.000	19.997	-5.634	NaN
116.000	21.249	-5.847	NaN
120.000	22.084	-5.919	NaN
124.000	21.786	-6.189	NaN
128.000	20.713	-6.138	NaN
132.000	18.805	-6.189	NaN
136.000	16.421	-5.883	NaN
140.000	13.501	-5.862	NaN
144.000	10.371	-5.229	NaN
148.000	7.570	-5.301	NaN
152.000	4.709	-5.868	NaN
156.000	2.474	-4.158	NaN
160.000	0.954	-3.963	NaN
164.000	0.149	-20.118	NaN
168.000	0.268	-6.732	NaN
172.000	1.192	-5.610	NaN
176.000	2.772	-6.486	NaN
180.000	5.215	-5.673	NaN
184.000	7.957	-6.327	NaN
188.000	11.027	-6.492	NaN
192.000	14.216	-5.709	NaN
196.000	17.047	-5.997	NaN
200.000	19.580	-5.754	NaN
204.000	21.368	-5.757	NaN
208.000	22.322	-5.265	NaN
212.000	22.233	-5.580	NaN
216.000	21.547	-6.027	NaN
220.000	20.146	-5.499	NaN
224.000	18.120	-5.481	NaN
228.000	15.378	-5.640	NaN
232.000	12.428	-5.298	NaN
236.000	9.060	-5.253	NaN
240.000	6.259	-5.331	NaN
244.000	3.725	-4.821	NaN
248.000	1.699	-5.454	NaN
252.000	0.536	-3.378	NaN
256.000	0.119	0.000	NaN
260.000	0.656	-5.577	NaN
264.000	1.937	-5.814	NaN
268.000	3.904	-5.103	NaN
272.000	6.497	-5.565	NaN
276.000	9.298	-5.844	NaN
280.000	12.189	-5.076	NaN
284.000	15.140	-5.931	NaN
288.000	17.554	-5.538	NaN
292.000	19.640	-5.643	NaN
296.000	20.951	-5.472	NaN
300.000	21.786	-5.394	NaN
304.000	21.219	-5.316	NaN
308.000	19.938	-5.604	NaN
312.000	18.001	-5.307	NaN
316.000	15.646	-5.613	NaN
320.000	12.934	-4.935	NaN
324.000	9.835	-5.046	NaN
328.000	6.974	-5.070	NaN
332.000	4.321	-4.821	NaN
336.000	2.176	-5.163	NaN
340.000	0.775	-1.101	NaN
344.000	0.209	-4.065	NaN
348.000	0.358	-4.764	NaN
352.000	1.460	-6.417	NaN
356.000	3.308	-6.081	NaN
360.000	5.633	-6.081	NaN
