 1.68509424E-001	 2.21057370E-001	 3.16654623E-001	 4.54515040E-001	 6.10564411E-001	 7.43552446E-001	 8.20255995E-001	 8.30033720E-001	 7.84471095E-001	 7.02410042E-001	 6.03159904E-001	 5.00910044E-001	 4.04657274E-001	 3.19697559E-001	 2.48339355E-001	 1.92054361E-001	 1.51813045E-001	 1.31028205E-001	 1.33310378E-001	 1.61844820E-001	 2.13959292E-001	 2.77594060E-001	 3.37252885E-001	 3.78745645E-001	 3.97905082E-001	 3.97198349E-001	 3.83196205E-001	 3.61451626E-001	 3.36493611E-001	 3.11867177E-001	 2.89285898E-001	 2.70182818E-001	 2.55502701E-001	 2.46818691E-001	 2.52917200E-001	 2.86136836E-001	 3.47928524E-001	 4.14434075E-001	 4.54906225E-001	 4.58910048E-001	 4.32132304E-001	 3.85339886E-001	 3.29971492E-001	 2.74645358E-001	 2.26594567E-001	 1.96583346E-001	 1.95862442E-001	 2.26014465E-001	 2.70918101E-001	 3.10340285E-001	 3.33092511E-001	 3.40095133E-001	 3.35363001E-001	 3.22991431E-001	 3.04797411E-001	 2.80721039E-001	 2.51451075E-001	 2.17732951E-001	 1.82510287E-001	 1.49137512E-001
 1.05477259E-001	 1.28931344E-001	 1.72152445E-001	 2.48652518E-001	 3.62237215E-001	 4.98196959E-001	 6.20497704E-001	 6.96597695E-001	 7.14578569E-001	 6.81840420E-001	 6.15059972E-001	 5.31698048E-001	 4.43584353E-001	 3.59585911E-001	 2.84981221E-001	 2.21383423E-001	 1.70233533E-001	 1.32579386E-001	 1.10263720E-001	 1.05790704E-001	 1.24339893E-001	 1.67271271E-001	 2.29959801E-001	 2.98739314E-001	 3.57587516E-001	 3.96141946E-001	 4.12123352E-001	 4.09099400E-001	 3.92094374E-001	 3.68731469E-001	 3.43018115E-001	 3.18266153E-001	 2.96589762E-001	 2.81124890E-001	 2.78205335E-001	 2.97412157E-001	 3.37970376E-001	 3.81507248E-001	 4.05719101E-001	 4.00730669E-001	 3.72655720E-001	 3.29339534E-001	 2.79999435E-001	 2.31245086E-001	 1.90758675E-001	 1.70654297E-001	 1.94332480E-001	 2.70150959E-001	 3.72354686E-001	 4.59751368E-001	 5.09669602E-001	 5.23715556E-001	 5.10250986E-001	 4.79164094E-001	 4.37258244E-001	 3.87921453E-001	 3.34938318E-001	 2.80992359E-001	 2.29437113E-001	 1.82855204E-001
 9.61887836E-002	 1.06402703E-001	 1.23852164E-001	 1.57426059E-001	 2.16928199E-001	 3.06302965E-001	 4.12641883E-001	 5.10030687E-001	 5.72644472E-001	 5.89376807E-001	 5.65495849E-001	 5.13055921E-001	 4.45114642E-001	 3.72700334E-001	 3.02785575E-001	 2.40035951E-001	 1.86681673E-001	 1.43215835E-001	 1.10122718E-001	 8.95140693E-002	 8.34814832E-002	 9.75171104E-002	 1.37109846E-001	 2.02336624E-001	 2.81771034E-001	 3.59501123E-001	 4.17840421E-001	 4.48894739E-001	 4.54536498E-001	 4.40700889E-001	 4.15928334E-001	 3.85184854E-001	 3.55271637E-001	 3.28889608E-001	 3.12379181E-001	 3.10033023E-001	 3.21354806E-001	 3.34052891E-001	 3.34185928E-001	 3.16921324E-001	 2.85788476E-001	 2.47435778E-001	 2.06790105E-001	 1.67944551E-001	 1.37785405E-001	 1.27434701E-001	 1.63840726E-001	 2.66606063E-001	 4.11526978E-001	 5.44868529E-001	 6.28318667E-001	 6.57302082E-001	 6.44533932E-001	 6.02890968E-001	 5.44386625E-001	 4.75580424E-001	 4.02449429E-001	 3.31890047E-001	 2.67491370E-001	 2.10754350E-001
 9.22295600E-002	 9.82358307E-002	 1.05096027E-001	 1.16958387E-001	 1.39219508E-001	 1.79786563E-001	 2.41674244E-001	 3.19689155E-001	 3.98349315E-001	 4.57283080E-001	 4.83622998E-001	 4.76238191E-001	 4.41549838E-001	 3.89869481E-001	 3.31314653E-001	 2.72531182E-001	 2.18425393E-001	 1.71020657E-001	 1.31911829E-001	 1.00971460E-001	 7.96522573E-002	 7.10024759E-002	 8.06882158E-002	 1.13113217E-001	 1.69349551E-001	 2.43027523E-001	 3.16323459E-001	 3.73817980E-001	 4.07138169E-001	 4.16236848E-001	 4.07405376E-001	 3.87621522E-001	 3.64150852E-001	 3.40260684E-001	 3.20256233E-001	 3.05553257E-001	 2.94007391E-001	 2.80538946E-001	 2.59977639E-001	 2.31733620E-001	 1.99242905E-001	 1.65355414E-001	 1.34212151E-001	 1.06176443E-001	 8.52993950E-002	 8.02314878E-002	 1.14813820E-001	 2.16019213E-001	 3.71309578E-001	 5.26213646E-001	 6.33275628E-001	 6.81090713E-001	 6.78279936E-001	 6.40702605E-001	 5.79306841E-001	 5.04813910E-001	 4.26266074E-001	 3.49320769E-001	 2.79655874E-001	 2.19077185E-001
 9.35969874E-002	 9.94914770E-002	 1.04220003E-001	 1.09657392E-001	 1.17381051E-001	 1.31923497E-001	 1.58278733E-001	 2.03193158E-001	 2.67518103E-001	 3.44506800E-001	 4.18047279E-001	 4.69946921E-001	 4.88063872E-001	 4.73385125E-001	 4.33524191E-001	 3.79133850E-001	 3.20072532E-001	 2.61885107E-001	 2.08934754E-001	 1.62991256E-001	 1.25215203E-001	 9.68941450E-002	 7.95609951E-002	 7.41954967E-002	 8.47609788E-002	 1.11883841E-001	 1.51959643E-001	 1.94220468E-001	 2.28787512E-001	 2.51835942E-001	 2.64914662E-001	 2.72011578E-001	 2.76289523E-001	 2.79151201E-001	 2.78881252E-001	 2.73779809E-001	 2.62459248E-001	 2.43602395E-001	 2.17736334E-001	 1.87840313E-001	 1.56314209E-001	 1.26343757E-001	 9.97907221E-002	 7.70687088E-002	 5.93054108E-002	 5.29456325E-002	 7.39665851E-002	 1.44352570E-001	 2.65490472E-001	 3.99097085E-001	 5.01115024E-001	 5.55979133E-001	 5.67041755E-001	 5.44136107E-001	 4.96897817E-001	 4.35340047E-001	 3.68401170E-001	 3.02453101E-001	 2.42381409E-001	 1.89750016E-001
 9.22446325E-002	 9.75978747E-002	 1.01426989E-001	 1.04650721E-001	 1.08316399E-001	 1.13522410E-001	 1.23794228E-001	 1.45610049E-001	 1.87668219E-001	 2.57227540E-001	 3.54517967E-001	 4.62635040E-001	 5.51820278E-001	 6.02759838E-001	 6.07423246E-001	 5.73048234E-001	 5.12680948E-001	 4.40072656E-001	 3.65192026E-001	 2.94142783E-001	 2.31883615E-001	 1.79050893E-001	 1.37228370E-001	 1.05477065E-001	 8.53132606E-002	 7.61888772E-002	 7.87020549E-002	 9.00480822E-002	 1.07333750E-001	 1.29292786E-001	 1.57452241E-001	 1.95727080E-001	 2.40159705E-001	 2.81005263E-001	 3.07932854E-001	 3.14535350E-001	 3.02149534E-001	 2.75003374E-001	 2.39933252E-001	 2.01733544E-001	 1.63888007E-001	 1.29841253E-001	 1.00582406E-001	 7.61887282E-002	 5.65356202E-002	 4.58616801E-002	 5.28865382E-002	 9.12437588E-002	 1.62842408E-001	 2.47321561E-001	 3.17342013E-001	 3.60731840E-001	 3.75834852E-001	 3.68013918E-001	 3.41205895E-001	 3.02164406E-001	 2.57732242E-001	 2.12751210E-001	 1.70457065E-001	 1.33210763E-001
 8.99714082E-002	 9.55695361E-002	 9.97200534E-002	 1.02747306E-001	 1.05441123E-001	 1.08509451E-001	 1.12453356E-001	 1.19845048E-001	 1.36702567E-001	 1.71725020E-001	 2.34966785E-001	 3.27663243E-001	 4.35793161E-001	 5.32713056E-001	 5.93761325E-001	 6.08195543E-001	 5.80973506E-001	 5.24895132E-001	 4.54020619E-001	 3.78901631E-001	 3.07592809E-001	 2.43539989E-001	 1.89044356E-001	 1.44198000E-001	 1.08705625E-001	 8.29899609E-002	 6.77814484E-002	 6.63424134E-002	 8.14420879E-002	 1.13075629E-001	 1.61366135E-001	 2.25138649E-001	 2.92464554E-001	 3.44399869E-001	 3.67978811E-001	 3.62961769E-001	 3.36011887E-001	 2.95895725E-001	 2.50722647E-001	 2.05312893E-001	 1.63415998E-001	 1.26903266E-001	 9.64596719E-002	 7.11298585E-002	 5.13253063E-002	 3.86631154E-002	 3.64671908E-002	 5.24955280E-002	 9.10035372E-002	 1.43686637E-001	 1.95037484E-001	 2.33142048E-001	 2.53626645E-001	 2.55284220E-001	 2.41422594E-001	 2.15914160E-001	 1.85434148E-001	 1.53519407E-001	 1.22963816E-001	 9.59143341E-002
 8.97299200E-002	 9.59414914E-002	 1.00427985E-001	 1.04139119E-001	 1.07211441E-001	 1.09443828E-001	 1.11885749E-001	 1.14472248E-001	 1.19942270E-001	 1.32646829E-001	 1.57999992E-001	 2.03787372E-001	 2.70023853E-001	 3.46058279E-001	 4.12186623E-001	 4.51738119E-001	 4.58054572E-001	 4.35021669E-001	 3.91623259E-001	 3.37989897E-001	 2.81414241E-001	 2.27905780E-001	 1.79581165E-001	 1.38920784E-001	 1.05073392E-001	 7.90021643E-002	 6.22423813E-002	 6.00918457E-002	 7.77180195E-002	 1.13424763E-001	 1.59903288E-001	 2.07346261E-001	 2.44254768E-001	 2.61674702E-001	 2.58400947E-001	 2.39017427E-001	 2.10482597E-001	 1.77330464E-001	 1.44747421E-001	 1.14698477E-001	 8.86584222E-002	 6.64482266E-002	 4.84789014E-002	 3.44915949E-002	 2.36323941E-002	 1.62575003E-002	 1.49433082E-002	 2.75913104E-002	 6.25629276E-002	 1.20571561E-001	 1.84862643E-001	 2.36344948E-001	 2.64853567E-001	 2.70186305E-001	 2.56009698E-001	 2.29316324E-001	 1.96844965E-001	 1.62361994E-001	 1.30251437E-001	 1.01740792E-001
 8.84550139E-002	 9.46328864E-002	 9.94772390E-002	 1.02951750E-001	 1.05731562E-001	 1.07982889E-001	 1.09557211E-001	 1.10969499E-001	 1.12844475E-001	 1.15868293E-001	 1.22951940E-001	 1.37161687E-001	 1.60127431E-001	 1.92177519E-001	 2.27455527E-001	 2.59228826E-001	 2.78732717E-001	 2.82036155E-001	 2.68564343E-001	 2.42625713E-001	 2.10008740E-001	 1.74583659E-001	 1.41237199E-001	 1.10976316E-001	 8.52302611E-002	 6.41934499E-002	 4.88932021E-002	 4.27305885E-002	 4.65802811E-002	 5.89998253E-002	 7.40451589E-002	 8.57108161E-002	 9.07653868E-002	 8.89113843E-002	 8.16672742E-002	 7.06225708E-002	 5.89377619E-002	 4.69008051E-002	 3.59618813E-002	 2.63611972E-002	 1.84151977E-002	 1.17921820E-002	 6.63083233E-003	 2.22338084E-003	-8.39936780E-004	-2.77756248E-003	-5.34295337E-004	 1.18766055E-002	 4.47351858E-002	 1.01373404E-001	 1.67029679E-001	 2.22069621E-001	 2.53902316E-001	 2.60540307E-001	 2.47331947E-001	 2.20964611E-001	 1.89303696E-001	 1.55757129E-001	 1.24292061E-001	 9.64888185E-002
 8.56274664E-002	 9.13245901E-002	 9.58797932E-002	 9.93707925E-002	 1.01627067E-001	 1.03034072E-001	 1.03537500E-001	 1.04187913E-001	 1.04992107E-001	 1.06152438E-001	 1.08624846E-001	 1.12514116E-001	 1.18867271E-001	 1.29364014E-001	 1.43962607E-001	 1.61426038E-001	 1.78047284E-001	 1.88738704E-001	 1.89511299E-001	 1.79653585E-001	 1.62171111E-001	 1.40129536E-001	 1.16520569E-001	 9.39264521E-002	 7.33435601E-002	 5.57007231E-002	 4.21134308E-002	 3.19577642E-002	 2.54160743E-002	 2.20335741E-002	 1.95503384E-002	 1.65178142E-002	 1.36307441E-002	 1.04890987E-002	 7.26977922E-003	 4.22728900E-003	 1.55695120E-003	-9.03779292E-004	-3.32755386E-003	-5.07618487E-003	-5.94043732E-003	-6.69939676E-003	-7.74318865E-003	-8.28937721E-003	-8.66942853E-003	-8.21389258E-003	-6.27791928E-003	 2.30399542E-003	 2.50462666E-002	 6.59082755E-002	 1.15997761E-001	 1.58865035E-001	 1.84291750E-001	 1.90155178E-001	 1.80394128E-001	 1.61354393E-001	 1.38137624E-001	 1.13281868E-001	 8.99020433E-002	 6.86833411E-002
