0.000	13.352	-7.158	NaN
4.000	11.027	-7.764	NaN
8.000	7.749	-8.091	NaN
12.000	5.007	-8.403	NaN
16.000	2.682	-9.105	NaN
20.000	1.073	-10.041	NaN
24.000	0.417	0.000	NaN
28.000	0.775	-6.756	NaN
32.000	2.086	-8.748	NaN
36.000	4.292	-7.947	NaN
40.000	7.212	-7.122	NaN
44.000	10.491	-7.620	NaN
48.000	13.828	-8.013	NaN
52.000	17.405	-7.776	NaN
56.000	20.802	-7.536	NaN
60.000	23.365	-7.683	NaN
64.000	25.272	-7.791	NaN
68.000	26.643	-7.536	NaN
72.000	26.703	-7.728	NaN
76.000	26.167	-7.758	NaN
80.000	24.080	-8.097	NaN
84.000	21.577	-8.157	NaN
88.000	18.478	-7.329	NaN
92.000	15.199	-7.653	NaN
96.000	11.563	-7.617	NaN
100.000	8.166	-7.902	NaN
104.000	5.364	-8.127	NaN
108.000	3.219	-8.133	NaN
112.000	1.907	-9.621	NaN
116.000	1.431	-7.434	NaN
120.000	2.027	-8.115	NaN
124.000	3.517	-7.389	NaN
128.000	5.841	-6.522	NaN
132.000	8.464	-7.626	NaN
136.000	11.683	-7.488	NaN
140.000	15.080	-7.344	NaN
144.000	18.060	-7.491	NaN
148.000	20.862	-7.419	NaN
152.000	22.948	-7.329	NaN
156.000	24.140	-7.272	NaN
160.000	24.796	-7.716	NaN
164.000	24.200	-7.572	NaN
168.000	22.948	-7.659	NaN
172.000	20.504	-7.644	NaN
176.000	17.583	-7.164	NaN
180.000	14.484	-7.647	NaN
184.000	10.848	-7.209	NaN
188.000	7.629	-7.497	NaN
192.000	4.649	-7.332	NaN
196.000	2.265	-6.627	NaN
200.000	0.656	-7.587	NaN
204.000	0.238	14.034	NaN
208.000	0.596	-6.027	NaN
212.000	1.967	-6.627	NaN
216.000	4.232	-8.073	NaN
220.000	6.914	-7.128	NaN
224.000	10.491	-7.620	NaN
228.000	14.365	-7.830	NaN
232.000	17.762	-7.419	NaN
236.000	21.339	-7.257	NaN
240.000	23.961	-7.254	NaN
244.000	26.047	-7.626	NaN
248.000	27.061	-7.332	NaN
252.000	27.359	-7.188	NaN
256.000	26.763	-7.356	NaN
260.000	25.094	-7.608	NaN
264.000	22.829	-7.704	NaN
268.000	19.729	-7.449	NaN
272.000	16.868	-7.350	NaN
276.000	13.590	-7.854	NaN
280.000	10.491	-7.596	NaN
284.000	7.987	-6.918	NaN
288.000	5.901	-7.044	NaN
292.000	4.828	-7.029	NaN
296.000	4.530	-7.542	NaN
300.000	5.126	-6.756	NaN
304.000	6.378	-7.125	NaN
308.000	8.524	-7.179	NaN
312.000	11.027	-7.572	NaN
316.000	14.067	-7.344	NaN
320.000	17.166	-7.347	NaN
324.000	19.670	-6.489	NaN
328.000	22.173	-6.984	NaN
332.000	23.902	-6.552	NaN
336.000	24.617	-7.212	NaN
340.000	24.796	-7.260	NaN
344.000	23.842	-7.056	NaN
348.000	22.113	-6.996	NaN
352.000	19.610	-7.611	NaN
356.000	16.570	-6.912	NaN
360.000	13.471	-7.230	NaN
