0.000	254.454	-6.099	NaN
4.000	247.122	-5.997	NaN
8.000	244.321	-6.318	NaN
12.000	249.269	-6.339	NaN
16.000	255.706	-6.408	NaN
20.000	272.276	-6.459	NaN
24.000	294.389	-6.450	NaN
28.000	320.913	-6.324	NaN
32.000	357.331	-6.366	NaN
36.000	394.346	-6.150	NaN
40.000	419.023	-5.979	NaN
44.000	454.666	-5.940	NaN
48.000	469.925	-5.769	NaN
52.000	491.444	-5.763	NaN
56.000	499.670	-5.640	NaN
60.000	506.405	-5.835	NaN
64.000	473.502	-5.562	NaN
68.000	438.871	-5.250	NaN
72.000	398.996	-5.262	NaN
76.000	352.921	-5.391	NaN
80.000	297.905	-5.127	NaN
84.000	241.698	-4.959	NaN
88.000	184.239	-4.875	NaN
92.000	138.999	-4.980	NaN
96.000	95.010	-5.127	NaN
100.000	60.559	-5.238	NaN
104.000	37.670	-6.396	NaN
108.000	25.272	-8.037	NaN
112.000	24.378	-8.484	NaN
116.000	34.690	-7.875	NaN
120.000	55.194	-7.068	NaN
124.000	83.209	-6.573	NaN
128.000	116.408	-6.144	NaN
132.000	153.840	-5.754	NaN
136.000	190.020	-5.493	NaN
140.000	216.127	-4.980	NaN
144.000	248.553	-5.022	NaN
148.000	272.931	-4.890	NaN
152.000	290.634	-4.836	NaN
156.000	301.005	-4.827	NaN
160.000	301.542	-4.800	NaN
164.000	296.773	-4.818	NaN
168.000	283.720	-4.833	NaN
172.000	272.573	-4.881	NaN
176.000	259.461	-4.929	NaN
180.000	240.506	-5.001	NaN
184.000	226.021	-5.010	NaN
188.000	215.770	-5.115	NaN
192.000	211.538	-5.097	NaN
196.000	221.194	-5.367	NaN
200.000	229.598	-5.313	NaN
204.000	243.963	-5.253	NaN
208.000	263.872	-5.130	NaN
212.000	297.727	-5.187	NaN
216.000	323.714	-5.127	NaN
220.000	346.722	-4.836	NaN
224.000	366.988	-4.740	NaN
228.000	390.770	-4.605	NaN
232.000	407.578	-4.545	NaN
236.000	411.035	-4.389	NaN
240.000	395.360	-4.323	NaN
244.000	383.379	-4.116	NaN
248.000	353.159	-3.897	NaN
252.000	322.522	-3.834	NaN
256.000	291.171	-3.906	NaN
260.000	252.905	-4.065	NaN
264.000	207.723	-4.233	NaN
268.000	164.808	-4.047	NaN
272.000	123.382	-4.302	NaN
276.000	84.997	-4.428	NaN
280.000	57.697	-4.836	NaN
284.000	39.459	-5.574	NaN
288.000	29.922	-6.894	NaN
292.000	30.637	-7.488	NaN
296.000	41.187	-6.642	NaN
300.000	59.664	-6.090	NaN
304.000	85.891	-5.718	NaN
308.000	114.859	-5.223	NaN
312.000	148.833	-5.229	NaN
316.000	177.385	-4.851	NaN
320.000	207.604	-4.677	NaN
324.000	232.936	-4.734	NaN
328.000	251.236	-4.587	NaN
332.000	264.110	-4.653	NaN
336.000	271.084	-4.512	NaN
340.000	273.945	-4.527	NaN
344.000	266.315	-4.623	NaN
348.000	260.355	-4.758	NaN
352.000	247.838	-4.851	NaN
356.000	232.399	-4.896	NaN
360.000	225.306	-4.992	NaN
