0.000	439.109	-4.584	NaN
4.000	465.395	-4.479	NaN
8.000	505.094	-4.587	NaN
12.000	528.756	-4.446	NaN
16.000	538.651	-4.524	NaN
20.000	517.611	-4.284	NaN
24.000	491.444	-4.116	NaN
28.000	453.057	-3.903	NaN
32.000	411.930	-3.921	NaN
36.000	363.351	-3.966	NaN
40.000	316.205	-4.167	NaN
44.000	247.719	-3.633	NaN
48.000	193.716	-3.639	NaN
52.000	148.118	-3.846	NaN
56.000	107.468	-3.999	NaN
60.000	73.791	-4.449	NaN
64.000	52.989	-5.334	NaN
68.000	41.485	-6.360	NaN
72.000	40.531	-7.362	NaN
76.000	47.863	-7.311	NaN
80.000	63.479	-6.783	NaN
84.000	82.613	-6.417	NaN
88.000	100.494	-5.727	NaN
92.000	120.819	-5.172	NaN
96.000	137.986	-4.665	NaN
100.000	153.304	-4.512	NaN
104.000	156.106	-4.308	NaN
108.000	156.522	-4.053	NaN
112.000	146.807	-3.891	NaN
116.000	133.873	-3.654	NaN
120.000	115.812	-3.495	NaN
124.000	95.666	-3.612	NaN
128.000	76.533	-3.690	NaN
132.000	58.472	-3.561	NaN
136.000	44.406	-4.299	NaN
140.000	38.028	-5.265	NaN
144.000	39.220	-5.991	NaN
148.000	50.366	-5.886	NaN
152.000	71.824	-5.586	NaN
156.000	100.733	-5.406	NaN
160.000	138.939	-4.980	NaN
164.000	182.868	-4.611	NaN
168.000	231.565	-4.317	NaN
172.000	279.667	-3.933	NaN
176.000	330.033	-3.927	NaN
180.000	365.796	-3.558	NaN
184.000	405.493	-3.468	NaN
188.000	438.394	-3.585	NaN
192.000	447.216	-3.276	NaN
196.000	454.488	-3.069	NaN
200.000	446.202	-2.943	NaN
204.000	418.963	-2.736	NaN
208.000	388.505	-2.625	NaN
212.000	350.656	-2.517	NaN
216.000	299.217	-2.289	NaN
220.000	252.726	-2.304	NaN
224.000	204.862	-2.244	NaN
228.000	158.311	-2.292	NaN
232.000	116.050	-2.352	NaN
236.000	82.612	-2.451	NaN
240.000	56.684	-3.573	NaN
244.000	39.459	-5.034	NaN
248.000	31.889	-6.828	NaN
252.000	32.842	-7.506	NaN
256.000	40.233	-7.311	NaN
260.000	53.644	-6.381	NaN
264.000	71.824	-5.322	NaN
268.000	90.301	-4.845	NaN
272.000	109.495	-4.467	NaN
276.000	123.025	-3.927	NaN
280.000	134.887	-3.963	NaN
284.000	139.356	-3.618	NaN
288.000	137.210	-3.411	NaN
292.000	128.091	-3.045	NaN
296.000	115.991	-3.129	NaN
300.000	97.871	-3.102	NaN
304.000	77.904	-3.186	NaN
308.000	57.936	-3.165	NaN
312.000	39.220	-3.501	NaN
316.000	27.239	-4.620	NaN
320.000	22.173	-6.036	NaN
324.000	25.332	-6.786	NaN
328.000	38.088	-6.264	NaN
332.000	61.036	-5.601	NaN
336.000	92.864	-5.085	NaN
340.000	132.383	-4.476	NaN
344.000	182.332	-4.311	NaN
348.000	236.571	-4.065	NaN
352.000	289.740	-4.017	NaN
356.000	342.073	-3.882	NaN
360.000	394.406	-3.807	NaN
