0.000	17.733	-6.360	NaN
4.000	15.736	-5.451	NaN
8.000	12.785	-5.295	NaN
12.000	9.686	-5.808	NaN
16.000	6.735	-5.793	NaN
20.000	4.232	-6.294	NaN
24.000	2.235	-6.717	NaN
28.000	1.073	-8.505	NaN
32.000	0.775	-5.943	NaN
36.000	1.401	-5.964	NaN
40.000	2.801	-4.062	NaN
44.000	4.977	-5.556	NaN
48.000	7.659	-6.204	NaN
52.000	10.967	-6.351	NaN
56.000	14.097	-6.294	NaN
60.000	17.524	-5.937	NaN
64.000	20.236	-5.757	NaN
68.000	22.441	-6.306	NaN
72.000	23.872	-5.967	NaN
76.000	24.647	-5.967	NaN
80.000	24.587	-6.216	NaN
84.000	23.484	-6.108	NaN
88.000	21.577	-6.117	NaN
92.000	19.044	-6.021	NaN
96.000	15.915	-6.243	NaN
100.000	12.815	-5.814	NaN
104.000	9.656	-5.712	NaN
108.000	6.646	-5.739	NaN
112.000	4.202	-5.895	NaN
116.000	2.503	-6.846	NaN
120.000	1.460	-6.984	NaN
124.000	1.311	-7.038	NaN
128.000	2.116	-6.678	NaN
132.000	3.755	-5.613	NaN
136.000	5.960	-6.216	NaN
140.000	8.643	-6.291	NaN
144.000	11.772	-6.573	NaN
148.000	14.842	-6.255	NaN
152.000	17.554	-5.937	NaN
156.000	19.938	-6.129	NaN
160.000	21.845	-6.345	NaN
164.000	22.620	-6.000	NaN
168.000	23.008	-5.859	NaN
172.000	22.024	-5.805	NaN
176.000	20.534	-6.189	NaN
180.000	18.269	-5.961	NaN
184.000	15.348	-5.784	NaN
188.000	12.219	-5.547	NaN
192.000	9.000	-5.922	NaN
196.000	6.110	-5.928	NaN
200.000	3.636	-5.451	NaN
204.000	1.788	-6.348	NaN
208.000	0.626	-11.334	NaN
212.000	0.238	-7.122	NaN
216.000	0.924	-4.974	NaN
220.000	2.354	-6.390	NaN
224.000	4.619	-5.385	NaN
228.000	7.331	-5.838	NaN
232.000	10.669	-5.817	NaN
236.000	13.918	-5.970	NaN
240.000	17.375	-5.544	NaN
244.000	20.236	-5.565	NaN
248.000	22.739	-6.054	NaN
252.000	24.289	-6.141	NaN
256.000	25.064	-5.982	NaN
260.000	25.094	-5.943	NaN
264.000	24.140	-5.781	NaN
268.000	22.173	-5.514	NaN
272.000	20.325	-5.733	NaN
276.000	17.315	-5.688	NaN
280.000	14.305	-5.529	NaN
284.000	11.325	-4.542	NaN
288.000	8.583	-5.766	NaN
292.000	6.408	-5.367	NaN
296.000	4.888	-6.447	NaN
300.000	3.904	-5.373	NaN
304.000	3.845	-5.931	NaN
308.000	4.679	-5.691	NaN
312.000	6.080	-6.273	NaN
316.000	8.255	-5.871	NaN
320.000	10.669	-5.268	NaN
324.000	13.471	-5.802	NaN
328.000	16.183	-5.547	NaN
332.000	18.686	-5.265	NaN
336.000	20.832	-5.685	NaN
340.000	22.501	-5.814	NaN
344.000	22.888	-5.586	NaN
348.000	22.650	-5.526	NaN
352.000	21.637	-5.604	NaN
356.000	19.819	-5.544	NaN
360.000	17.494	-5.403	NaN
