 1.81987155E-002	 1.10506192E-002	 5.25781699E-003	 1.09091168E-003	-1.97037961E-003	-3.85857141E-003	-5.37361670E-003	-6.71442971E-003	-7.80120259E-003	-8.19372293E-003	-8.88340361E-003	-9.37430747E-003	-9.44343023E-003	-9.55648068E-003	-9.91784222E-003	-9.97339003E-003	-1.00667216E-002	-1.01400651E-002	-1.00801513E-002	-1.02275321E-002	-1.01863407E-002	-1.00990739E-002	-1.01192771E-002	-1.00725433E-002	-1.00776572E-002	-8.29133764E-003	-1.64181530E-003	 1.12554021E-002	 3.15807052E-002	 5.75290695E-002	 8.58916417E-002	 1.14044040E-001	 1.39445439E-001	 1.61224023E-001	 1.79436654E-001	 1.94174975E-001	 2.05298096E-001	 2.13708997E-001	 2.20612645E-001	 2.25915641E-001	 2.29906589E-001	 2.33210921E-001	 2.34257728E-001	 2.31210589E-001	 2.21436173E-001	 2.04173550E-001	 1.80435926E-001	 1.54007882E-001	 1.26636490E-001	 1.01368420E-001	 7.86940604E-002	 5.91508821E-002	 4.34564836E-002	 3.07323821E-002	 2.06677224E-002	 1.24523984E-002	 6.51727431E-003	 2.18949607E-003	-6.89035049E-004	-3.27974209E-003
-8.89952760E-003	-9.34016053E-003	-9.47835296E-003	-9.51316301E-003	-9.95384157E-003	-9.77705698E-003	-9.62602906E-003	-9.89170372E-003	-9.96301044E-003	-1.00157242E-002	-9.99306422E-003	-9.96986497E-003	-9.92249511E-003	-9.61693097E-003	-9.67064686E-003	-9.53318272E-003	-9.43212956E-003	-9.52648465E-003	-9.55195073E-003	-9.71972104E-003	-9.51139256E-003	-9.41212475E-003	-9.42339562E-003	-9.91471484E-003	-8.82755220E-003	-4.30909172E-003	 6.53418992E-003	 2.52228640E-002	 4.97913510E-002	 7.82229006E-002	 1.06303386E-001	 1.33120328E-001	 1.56076714E-001	 1.75717637E-001	 1.92051694E-001	 2.04752967E-001	 2.15457350E-001	 2.23673195E-001	 2.29914650E-001	 2.34467685E-001	 2.38391399E-001	 2.40828037E-001	 2.41452783E-001	 2.39175141E-001	 2.31321156E-001	 2.15939149E-001	 1.94018841E-001	 1.67197406E-001	 1.39259249E-001	 1.12346977E-001	 8.80623460E-002	 6.72297478E-002	 4.98216152E-002	 3.56756598E-002	 2.44406611E-002	 1.54424123E-002	 8.16260278E-003	 3.35909147E-003	-3.31890333E-004	-3.60155222E-003
-8.58245231E-003	-9.23710689E-003	-9.41498484E-003	-9.58680175E-003	-9.98813845E-003	-9.98505577E-003	-9.90796741E-003	-9.94772464E-003	-9.90637112E-003	-1.00563699E-002	-1.00006051E-002	-9.96981375E-003	-1.00121843E-002	-1.01646455E-002	-1.00735659E-002	-1.00326184E-002	-1.00784134E-002	-1.00777475E-002	-9.98535007E-003	-1.00160856E-002	-1.00777065E-002	-9.99258831E-003	-9.90212150E-003	-9.33377910E-003	-6.26737764E-003	 2.25973409E-003	 1.82122570E-002	 4.17061113E-002	 6.85888603E-002	 9.66370404E-002	 1.23581357E-001	 1.48133829E-001	 1.69089422E-001	 1.86670840E-001	 2.00531766E-001	 2.11630195E-001	 2.20237345E-001	 2.26612985E-001	 2.31859148E-001	 2.35086322E-001	 2.37508133E-001	 2.39471704E-001	 2.39765331E-001	 2.38709897E-001	 2.33580992E-001	 2.21870914E-001	 2.02526480E-001	 1.77638516E-001	 1.50156185E-001	 1.22931935E-001	 9.76577476E-002	 7.55857751E-002	 5.68337739E-002	 4.14497033E-002	 2.90328823E-002	 1.92088149E-002	 1.14970040E-002	 5.84988808E-003	 1.20161916E-003	-2.29626568E-003
-8.12663510E-003	-8.51404481E-003	-8.99715815E-003	-9.49130952E-003	-9.48540866E-003	-9.46221314E-003	-9.90146678E-003	-9.91722941E-003	-9.97030921E-003	-1.00292750E-002	-9.53193009E-003	-9.46044922E-003	-9.55895986E-003	-9.51479562E-003	-9.52901226E-003	-9.97793302E-003	-9.92529280E-003	-9.86067019E-003	-9.98721924E-003	-9.62166861E-003	-9.52278357E-003	-9.41909384E-003	-8.65323655E-003	-6.32229354E-003	 5.83676680E-004	 1.42978691E-002	 3.55504267E-002	 6.18504062E-002	 9.02592316E-002	 1.17136918E-001	 1.42411619E-001	 1.63786083E-001	 1.82013601E-001	 1.97173223E-001	 2.09078550E-001	 2.18195543E-001	 2.25366339E-001	 2.31599286E-001	 2.36090511E-001	 2.39406452E-001	 2.41998047E-001	 2.43486911E-001	 2.44089514E-001	 2.42510796E-001	 2.38272130E-001	 2.28686601E-001	 2.11668238E-001	 1.88532189E-001	 1.60955653E-001	 1.33494169E-001	 1.06642976E-001	 8.37572813E-002	 6.32987767E-002	 4.65998985E-002	 3.31421457E-002	 2.26131640E-002	 1.39374416E-002	 7.46663939E-003	 2.46231025E-003	-9.24880092E-004
-8.10133293E-003	-8.24315660E-003	-8.71284306E-003	-9.36086290E-003	-9.56946611E-003	-9.54548270E-003	-9.89348255E-003	-1.00135291E-002	-1.00965910E-002	-1.00384047E-002	-1.00332834E-002	-1.00453859E-002	-1.00302398E-002	-9.97453742E-003	-1.01591749E-002	-1.00672711E-002	-9.93791968E-003	-9.91138536E-003	-9.60542075E-003	-9.61704738E-003	-1.00485748E-002	-1.00672077E-002	-9.12629906E-003	-4.36488073E-003	 6.50872290E-003	 2.49208305E-002	 4.91310805E-002	 7.69221857E-002	 1.04009688E-001	 1.29514456E-001	 1.51937306E-001	 1.71172947E-001	 1.87517196E-001	 2.00372368E-001	 2.10187048E-001	 2.17956915E-001	 2.24342763E-001	 2.28808746E-001	 2.32220218E-001	 2.34616265E-001	 2.35847145E-001	 2.36698300E-001	 2.37660557E-001	 2.37750411E-001	 2.35413134E-001	 2.28671879E-001	 2.15242937E-001	 1.95409894E-001	 1.69714019E-001	 1.42832771E-001	 1.15827620E-001	 9.17022005E-002	 7.02656731E-002	 5.20849377E-002	 3.74811888E-002	 2.58210879E-002	 1.64649449E-002	 9.61730164E-003	 3.97540070E-003	-6.16782054E-005
-8.11198633E-003	-8.55706166E-003	-8.92513152E-003	-9.40553937E-003	-9.55104921E-003	-9.52153932E-003	-9.80857853E-003	-9.95204784E-003	-9.91002750E-003	-1.00075062E-002	-1.01757422E-002	-1.01287207E-002	-1.00861546E-002	-9.98117961E-003	-1.01952897E-002	-1.00968769E-002	-9.98557732E-003	-9.96776856E-003	-9.99665353E-003	-1.00636333E-002	-1.00783175E-002	-8.84654373E-003	-4.95653786E-003	 4.47971094E-003	 2.11621560E-002	 4.48405817E-002	 7.31457323E-002	 1.01100326E-001	 1.28206283E-001	 1.51830018E-001	 1.72188610E-001	 1.89563602E-001	 2.03132957E-001	 2.13857591E-001	 2.22342730E-001	 2.28679642E-001	 2.33822018E-001	 2.37476900E-001	 2.40785092E-001	 2.42883846E-001	 2.43836805E-001	 2.44339496E-001	 2.44457439E-001	 2.43987888E-001	 2.42347494E-001	 2.37096086E-001	 2.26253182E-001	 2.08505690E-001	 1.84288085E-001	 1.56966984E-001	 1.29310861E-001	 1.03159703E-001	 8.08709860E-002	 6.09590262E-002	 4.49425429E-002	 3.19569409E-002	 2.12050583E-002	 1.31109692E-002	 6.95231557E-003	 2.31220131E-003
-8.15777387E-003	-8.83776601E-003	-9.32568870E-003	-9.49268602E-003	-9.95323434E-003	-1.00148646E-002	-9.92802903E-003	-9.98374820E-003	-1.01138316E-002	-1.00630857E-002	-1.01037454E-002	-9.97216254E-003	-9.94119048E-003	-1.00656711E-002	-1.01204123E-002	-1.00733750E-002	-1.00482432E-002	-9.87356622E-003	-9.96697601E-003	-1.00846812E-002	-1.01425797E-002	-7.35067343E-003	 4.22790210E-004	 1.49052953E-002	 3.65756117E-002	 6.34405166E-002	 9.23386291E-002	 1.20120086E-001	 1.45131171E-001	 1.66547239E-001	 1.84864238E-001	 1.99784011E-001	 2.11553410E-001	 2.21132338E-001	 2.28296220E-001	 2.33949482E-001	 2.38623917E-001	 2.41985545E-001	 2.43809015E-001	 2.45198041E-001	 2.46028319E-001	 2.46522710E-001	 2.46718317E-001	 2.46013165E-001	 2.44658172E-001	 2.41201729E-001	 2.32610106E-001	 2.16677204E-001	 1.94763303E-001	 1.67507902E-001	 1.39708400E-001	 1.12754136E-001	 8.88434500E-002	 6.78729936E-002	 5.02541512E-002	 3.60845588E-002	 2.46643424E-002	 1.56032676E-002	 8.51682480E-003	 3.71266110E-003
-8.16101860E-003	-8.66318028E-003	-9.40702017E-003	-9.41933878E-003	-9.93570313E-003	-1.01461187E-002	-1.00921281E-002	-9.93265212E-003	-9.74919274E-003	-9.54365451E-003	-9.53412428E-003	-9.48156044E-003	-9.51121747E-003	-9.55312420E-003	-9.62020271E-003	-9.62853432E-003	-9.62958485E-003	-9.48029477E-003	-9.90174524E-003	-1.00650340E-002	-8.13951250E-003	-1.88516581E-003	 1.04293693E-002	 3.07334606E-002	 5.62851056E-002	 8.52644369E-002	 1.13900088E-001	 1.39980525E-001	 1.62887141E-001	 1.82526410E-001	 1.98108613E-001	 2.10291907E-001	 2.20270574E-001	 2.27629334E-001	 2.33303487E-001	 2.37649024E-001	 2.41689757E-001	 2.44310677E-001	 2.46428400E-001	 2.46522948E-001	 2.46481329E-001	 2.45736480E-001	 2.44972438E-001	 2.44106889E-001	 2.42831647E-001	 2.40497753E-001	 2.34097466E-001	 2.21560419E-001	 2.02412426E-001	 1.76800936E-001	 1.49336696E-001	 1.21701792E-001	 9.67347026E-002	 7.42490590E-002	 5.56231104E-002	 4.03440334E-002	 2.80995648E-002	 1.83998384E-002	 1.09656863E-002	 5.33373747E-003
-8.21651984E-003	-8.50886106E-003	-8.92316550E-003	-9.43652540E-003	-9.59900673E-003	-1.00306422E-002	-9.94286500E-003	-9.92562156E-003	-9.45565943E-003	-9.88895912E-003	-1.00552775E-002	-9.86914709E-003	-9.82502382E-003	-9.46282037E-003	-9.50722117E-003	-1.00351023E-002	-9.75592528E-003	-9.84782726E-003	-9.87630524E-003	-8.79237521E-003	-4.69234679E-003	 5.08885644E-003	 2.22724229E-002	 4.61140424E-002	 7.42097646E-002	 1.02822855E-001	 1.29898995E-001	 1.53868020E-001	 1.74622014E-001	 1.92209810E-001	 2.06290245E-001	 2.17133820E-001	 2.25962937E-001	 2.32897639E-001	 2.38224283E-001	 2.41903454E-001	 2.44935825E-001	 2.46492103E-001	 2.47495085E-001	 2.47985706E-001	 2.47518748E-001	 2.46586338E-001	 2.45229959E-001	 2.44154498E-001	 2.42552921E-001	 2.40705967E-001	 2.36376584E-001	 2.27168277E-001	 2.11112067E-001	 1.88817993E-001	 1.61777824E-001	 1.34740576E-001	 1.08412214E-001	 8.53392631E-002	 6.50445446E-002	 4.76672724E-002	 3.42899635E-002	 2.35905051E-002	 1.50816496E-002	 8.05764459E-003
-7.81802926E-003	-8.19104817E-003	-8.86858255E-003	-9.41593014E-003	-9.58978198E-003	-1.00172646E-002	-1.01963896E-002	-9.95495822E-003	-9.95666254E-003	-9.59801581E-003	-9.66792833E-003	-9.66048986E-003	-9.50114243E-003	-9.46274586E-003	-9.58721712E-003	-1.00230714E-002	-1.02886260E-002	-9.96430498E-003	-9.46269371E-003	-6.39573205E-003	 1.24124112E-003	 1.60214845E-002	 3.79865207E-002	 6.49244934E-002	 9.33628529E-002	 1.21169649E-001	 1.46546558E-001	 1.68813780E-001	 1.87745839E-001	 2.03177691E-001	 2.15080157E-001	 2.24610493E-001	 2.32262522E-001	 2.37967253E-001	 2.41943955E-001	 2.44584888E-001	 2.46330217E-001	 2.47005805E-001	 2.47106478E-001	 2.47573584E-001	 2.47460380E-001	 2.46985793E-001	 2.46595532E-001	 2.45765910E-001	 2.44686753E-001	 2.43280917E-001	 2.40004897E-001	 2.32621506E-001	 2.18794197E-001	 1.97977394E-001	 1.72065035E-001	 1.44428238E-001	 1.17560841E-001	 9.27759111E-002	 7.12661818E-002	 5.30705266E-002	 3.85116190E-002	 2.69544683E-002	 1.72287934E-002	 1.00139380E-002
